,id,text,start_time,withheld
9,1465408123087249414,"This variant (#Omicron) is a cause for concern, not a cause for panic. I’ll put forward a detailed strategy, outlining how we are going to fight COVID this winter, not with shutdowns &amp; lockdowns but more widespread vaccination, boosters, testing &amp; more:… https://t.co/OgJ9aGzm6D",2021-11-29T16:00:00Z,
10,1465408104422641677,With the new variant of #COVID19 among us that #Omicron is an anagram of moronic then you've got to wonder is the #WHO &amp; the world's government's treating us like fool's.,2021-11-29T16:00:00Z,
11,1465408088094167052,"@SexiestInvestor The markets are down on an ominous sounding variant, the #Omicron 👾

Bashers are spreading FUD, but with no substance

#P2P is out, #ACH is next

@GeorgeASharp @humblceo are planning the next ♟️ steps

No better reason to slap the ask 🖖 on $HMBL $FORW",2021-11-29T16:00:00Z,
12,1465408043819192321,"Coup-double! Et je cite @Gab_H_R :
UK investigating hundreds of suspected #Omicron  cases, including people who tested positive before the first known cases in Africa. https://t.co/dFODi2dILi",2021-11-29T16:00:00Z,
13,1465408042078556171,"#OmicronVariant cases 

#Gisaid Country Submission Count:
🇿🇦114
🇧🇼19
🇳🇱12
🇦🇺5
🇬🇧4
🇮🇹4
🇭🇰5
🇨🇦2
🇩🇪1
🇧🇪1
🇮🇱1

Report:
🇵🇹13
🇩🇰2
🇨🇿1 

#Omicron
#SarsCov3 https://t.co/WlkjOLXZLT",2021-11-29T16:00:00Z,
14,1465408041017294861,"The Tories alway say one thing then 2 weeks later say the opposite.

#toriesuturn #covidchritmas #omicron https://t.co/dHVLLmRtM7",2021-11-29T16:00:00Z,
15,1465408040828604416,"Don't think #Omicron fits the bill but has the vibes

https://t.co/HEFNSns7Ln",2021-11-29T16:00:00Z,
16,1465408033568264197,"It's called #Omicron because ""We, the mighty First World, deliberately left poor countries with no vaccines left so we can pick on them when we find it convenient"" was too long to say. #TravelRestrictions #uk #WearAMask",2021-11-29T16:00:00Z,
17,1465407974017486848,"@RepBoebert Omicron is the VACCINE itself.  It's a cover for the deaths, injuries and infections that are caused by the vaccine.  You must not allow more lockdowns and craziness. #Omicron",2021-11-29T16:00:00Z,
18,1465407969890385922,"The Tories alway say one thing then 2 weeks later say the opposite.

#toriesuturn #covidchritmas #omicron https://t.co/rut22kfTd4",2021-11-29T16:00:00Z,
19,1465407939292848128,#Nowplaying When Doves Cry - Prince  - Stream here-&gt; https://t.co/YiXxSepm8x - Non Stop Hits from the 70s to Today #Rideshare #Radio #Hits #Uber #RideshareRadio #CHEMUN #Virgil #Chelsea #Omicron #wswvnew,2021-11-29T16:00:00Z,
20,1465407905671393291,"The Tories alway say one thing then 2 weeks later say the opposite.

#toriesuturn #covidchritmas #omicron https://t.co/veqS4H1EZ7",2021-11-29T16:00:00Z,
21,1465407887610626054,"@PrifWeinidog @NicolaSturgeon NS, correct me if I am wrong?. You stated on Andrew Marr that no know cases of #Omicron were present in SCO, yet there were Covid tests 6-days ago that suggest otherwise. Is this political games at expense of SCO &amp; Welsh civvies!",2021-11-29T16:00:00Z,
